# x_i[kpc] y_i[kpc] z_i[kpc] vx_i[km/s] vy_i[km/s] vz_i[km/s] x_f[kpc] y_f[kpc] z_f[kpc] vx_f[km/s] vy_f[km/s] vz_f[km/s]
-2.492465 -15.001572 2.116147 49713.621199 -5913.364371 6043.396035 14.196017 -16.352284 2.541971 26578.086066 22957.769343 3060.474532
-32.703976 -22.851313 -2.186078 24021.780697 -36145.719104 2696.691757 12.000229 -30.589958 2.060410 51452.953135 13090.940161 2084.948105
8.770609 72.558526 -3.968964 -54243.506188 9118.621731 1088.086654 -80.790541 39.729585 -4.635601 -29452.682865 -35222.710621 844.185044
33.107368 72.627066 -1.034437 -43067.837168 10929.457291 -5535.234086 -60.573999 -56.959620 -2.353480 32973.361849 -26605.244972 -4562.560655
-32.598473 13.583857 -0.375745 -26427.720253 -45055.958800 -4821.903450 39.147644 -5.690986 0.763126 317.670634 46642.345573 3795.112317
-25.603413 -4.986721 -3.110741 11755.371819 -48773.622207 -1864.951933 -23.541585 -16.774999 -1.613690 29589.720330 -34450.713003 -11225.048436
-81.489573 25.942055 -5.945593 -13276.460619 -51593.247146 1594.552984 -15.593163 -83.664955 -5.655976 52870.090109 -8039.208080 -2133.956116
72.829287 -46.322780 -1.900460 19401.597869 46914.919179 5834.268868 -87.913581 -64.179572 2.208136 18854.100166 -35324.098099 4765.090739
12.830208 -14.133079 0.442235 37414.176029 35149.610591 425.409429 -20.960847 6.959792 0.232961 -22633.257938 -39227.020312 -2337.124520
-0.126474 -5.771230 10.413234 48316.339804 -5572.471643 -4374.585806 1.779547 -17.864052 -15.030093 15230.160801 4201.680085 -226.992000
65.920190 -7.064204 -2.355595 1381.745549 48662.751233 242.027440 -62.812877 13.788182 -1.103579 -13521.977871 -48257.227177 3702.090164
-34.894036 39.382887 -1.407862 -37547.663331 -27514.463016 -1936.802993 52.138907 14.348503 0.254606 -10733.627203 43821.681351 -3859.343316
3.738008 -23.939628 1.217310 55186.529786 -1421.770694 4343.978081 -31.408177 -8.312159 0.250160 2477.793140 -41238.770908 -6679.293618
-189.754841 -208.895774 -1.161361 42954.477625 -22471.342952 1792.164680 407.516437 -199.914869 -9.803863 7998.293771 28558.546462 -533.782573
7.989828 -47.581885 1.668264 50551.062181 15906.287878 -4884.528625 15.987872 -42.784169 -0.391606 51553.732384 20435.473999 6728.852082
9.364828 17.757800 1.976731 -37177.068968 22217.318748 3117.652467 -9.665819 17.669208 -2.039831 -36690.850820 -22755.037959 -1427.161634
-2.180196 5.976675 -0.537411 -31953.505783 -25853.684847 -1482.140754 6.411235 4.922707 -0.567477 -4140.419366 35400.315869 893.332381
26.387221 26.220764 0.575650 -28177.193749 29376.631096 3918.718717 24.085418 27.312044 1.199618 -27439.891302 31743.508580 525.474340
25.918163 34.442982 -2.262352 -33506.180743 33049.810254 362.254589 -12.343625 43.483654 -2.333040 -43390.563545 -10034.563609 457.468932
44.615663 -95.696940 0.904307 52881.446118 14736.098183 823.812062 -61.425785 -108.747096 -1.315577 32374.856266 -35772.953414 -246.704951
-34.467849 7.948955 -3.795385 -647.625968 -45868.421644 3082.232752 -21.721716 26.099560 -0.103381 -28936.771108 -38251.894957 13094.422041
-60.286917 -20.883779 2.071035 22795.542756 -36552.071537 -1909.283986 -29.685157 -60.196492 -2.284800 33509.375332 -22318.289946 -1139.207148
60.057338 23.010418 7.501263 -17109.333939 43090.573032 -1297.929907 60.297702 17.700445 7.256537 -15418.600708 44921.810453 1779.352800
-41.626045 139.262507 -4.096708 -49262.637594 -5403.501226 457.334921 -44.449347 139.608166 -3.137131 -48906.893122 -5794.531846 1436.841835
-4.354122 -39.857923 2.241550 47836.957545 -5759.351557 1665.207679 -30.971202 -24.211238 -1.918022 31527.100781 -37726.935379 3892.328156
36.448212 -30.311847 2.068969 22436.208590 38989.874687 -4086.576219 -1.931754 50.032256 -2.128753 -41927.019787 -1807.048972 -3769.589506
-20.301164 -67.328341 2.288411 45257.283227 -20164.518570 -2834.409478 -48.290194 63.174386 2.535477 -36646.361343 -23635.225081 -2593.490284
-66.990007 -39.489632 2.730543 11242.007810 -47736.172977 -3717.010833 -65.651407 60.339292 3.652626 -36119.033933 -22275.110900 3450.870833
16.259739 -7.313978 2.362667 25054.942082 40281.776799 3517.303182 19.678242 8.374880 2.071929 -20474.431356 33882.681001 7503.239243
-16.783603 -38.548733 1.111262 49193.082510 -21545.478715 -5011.957965 -22.339975 43.177217 -1.711666 -39188.478555 -25330.929003 -3191.361796
-145.017178 56.076301 1.339560 -20610.484573 -38163.434141 -555.554322 -9.064616 -159.653076 1.723644 42049.399959 2559.709568 -104.129248
-83.906338 65.427216 0.122705 -31245.433579 -32536.878445 -4210.584208 -97.404102 5.964255 -2.988437 -4587.869519 -48734.999034 3198.809242
-26.309225 -89.992053 -1.326225 45857.589952 -14664.568415 3225.347987 10.848717 101.723937 3.518505 -43663.943295 6541.224245 -360.588458
-25.563324 -20.157063 -1.816258 32148.282193 -32512.767152 3960.674636 13.292933 30.994171 0.427621 -40571.842096 16674.930116 7938.995213
1.631262 58.519357 1.204192 -43348.640459 6896.478047 240.771412 12.584979 58.381953 -0.491652 -40977.512866 12366.908837 2382.432348
82.504915 33.542012 -3.102017 -17621.745506 46130.289594 855.147266 -4.584956 -101.565624 -1.086049 43301.878775 204.567834 -3184.201655
-112.449990 -50.591648 0.063851 27093.251539 -38934.501586 -1187.576096 -90.296408 -79.580597 0.720669 25486.707662 -41204.619929 -986.693382
34.155471 10.871502 2.625518 -8083.978966 50670.130820 -5267.449662 -32.067501 25.235761 3.030431 -31325.189979 -32058.381312 -4062.737700
-46.556695 -37.300193 -1.158197 25669.885967 -40294.912927 2390.861411 -56.513855 26.107185 1.537333 -16243.724226 -42634.001722 1371.120984
1.012862 -10.682795 -1.455164 41538.263938 7739.569902 -264.260269 -8.902389 -8.263080 -0.336885 32208.449631 -20830.686174 -10573.264435
-16.515947 -0.468689 3.111171 -11578.847866 -45622.435723 -1548.077121 -5.174116 15.784385 -0.073640 -46747.731323 -1968.774663 -18487.827006
17.631275 13.918242 -2.772188 -28956.174616 40432.270554 1425.409461 -20.326818 9.773226 -0.112232 -23649.146669 -43526.883981 14234.447506
50.460622 4.254884 1.620856 -472.808651 55048.539896 6725.452939 25.230263 -59.305318 -3.952731 42007.237146 11436.374952 -237.504750
34.267818 -14.641710 -1.355159 17354.405278 44790.564333 -4862.634757 33.381401 -12.835597 1.655012 16144.663335 47384.071007 -3517.580259
-7.960963 23.418382 -0.464860 -44036.341517 -15755.689473 2225.876810 12.361099 -21.073770 0.097421 40611.089097 24339.385841 -3327.789639
3.345435 33.993786 -1.861646 -37233.978205 7758.571727 876.672789 25.175257 -11.535813 0.528003 4902.724767 49060.978886 -7664.928415
-15.500998 12.274749 -4.899824 -33912.997174 -37573.372473 5935.302461 5.545663 -25.134707 -4.831578 36879.974856 12934.601791 10751.529041
-17.163057 -7.941413 2.367705 19426.812131 -56440.691199 -2916.251413 -7.833210 31.332016 -0.594942 -31680.410568 -16641.967386 11258.442429
69.109109 -41.357909 -2.548252 21571.095273 43476.085967 -52.017730 -79.376110 -33.762555 -2.578547 21003.804047 -40158.013009 -814.155084
85.046146 -108.233804 3.333757 41729.381019 30783.772642 1353.581974 63.546036 -121.877464 3.719404 45683.169637 24656.486684 828.875100
13.500519 50.728673 1.748796 -47122.409571 3671.165738 -1350.523817 -6.448804 -56.066742 1.879364 43434.870658 -739.401544 617.510737
-17.616096 58.608001 1.948722 -44310.477429 -16025.885859 4260.758876 56.636679 -21.420968 2.803708 14187.741678 45471.361589 -2265.423922
-4.764211 9.418126 -1.920596 -42141.427743 -31806.360240 431.625057 -8.393365 16.565171 1.331192 -33228.813101 240.124103 -9465.246176
-44.576342 -41.155608 1.265291 26496.647863 -28887.379752 -4868.980228 48.857191 31.605391 -1.676674 -15633.728063 38562.783122 -4568.852319
0.982690 33.733954 -0.638613 -43482.676989 -8501.763728 653.246506 11.388618 -33.524343 -0.503695 37151.424388 18703.841767 1768.405003
26.890785 -78.854040 0.120773 50940.801968 12029.980555 1778.595341 -102.124496 25.407827 -1.268391 -4062.902083 -41490.086314 -690.358220
3.878059 20.841183 -0.485768 -49005.120644 5830.719209 -493.821020 20.328837 10.487016 0.092284 -26225.846405 37823.398383 2829.963703
75.213643 -41.289850 -6.385482 29096.612990 37055.147535 5470.979011 75.609747 61.739906 -9.534051 -26662.055224 30979.268195 -3032.322947
-18.527432 -42.552845 0.092886 56057.470819 -23347.077153 4892.454164 68.913496 -15.159591 1.520580 -1322.269801 41182.228159 -2768.744021
196.098034 49.465259 2.012403 -15709.698276 42518.997769 -6279.540982 0.511105 208.567260 6.652592 -43718.050529 -6217.568078 5502.584675
-8.338583 11.036274 -1.714052 -39444.859011 -33942.591236 6446.604819 19.929502 -9.287240 -2.127715 16791.819678 28219.857412 3374.079280
21.524652 10.969428 0.350308 -23569.902116 47082.997854 2615.547163 26.540084 5.654010 -0.463768 -2516.936189 47391.059216 -2100.333993
13.470685 56.086388 -7.099850 -44311.518107 8171.412318 4563.569192 -36.764547 -35.643712 -1.323600 37735.207950 -34008.977676 -13162.530726
-11.389899 -16.307329 2.797895 38557.794261 -17759.226641 1097.069688 17.469350 -11.307319 -2.688833 26643.907376 30326.214608 4373.186293
-45.730975 -67.680282 -0.058206 33412.657060 -31977.803397 -1237.543454 -74.878857 -49.896215 0.496687 24203.558557 -33602.118169 -962.534926
48.142713 62.107294 0.119786 -36138.276577 31965.639206 3326.833621 77.013295 32.530435 0.402661 -15442.472014 42603.200218 3131.691978
-26.898400 -26.191128 1.645866 35802.384420 -29781.484654 -7612.210354 10.600757 -33.475368 -2.759997 49103.765583 8962.801792 -62.047834
-21.620783 -57.771109 0.497374 44477.199995 -8849.604355 4108.007735 -2.599024 -58.436339 1.639481 46759.578277 -10917.159143 2806.250431
-60.435841 46.371948 2.026763 -39351.513801 -37371.448563 -720.678303 -69.390360 35.252871 -0.344811 -32494.472167 -42338.126615 3156.354988
-65.244840 -3.553357 -5.390349 4287.919222 -54515.926919 444.277237 -57.786912 -68.592991 -6.314821 31170.672523 -24815.823126 2661.732505
41.805482 -2.931302 -1.058270 1834.508856 51111.822035 4169.669326 -41.794938 5.734478 1.245275 -4695.156757 -50609.180766 -3609.458906
-12.908037 -34.307262 1.828824 45817.291439 -15091.345271 -3507.428436 23.983231 -25.988120 0.645244 38176.117674 32295.062623 7214.182842
12.103075 -68.597767 0.000725 40799.547157 9692.356322 3877.632789 29.895008 50.024843 1.920373 -38191.989864 33634.941201 1609.066880
70.523082 -44.311903 1.681171 23504.632400 48823.722874 -2017.103884 -37.380431 75.506768 2.180839 -50920.045353 -17119.287903 796.029661
18.992026 111.384248 1.030662 -50313.110829 13839.998622 -5445.836038 117.495010 20.723544 7.873968 604.278858 50040.086156 1166.856752
-3.121616 -40.203562 6.057638 55007.507640 -1998.398222 -2444.158178 21.772832 -34.245910 -4.748159 44753.066886 31467.034927 9246.142622
28.986827 -9.110956 0.128918 26090.774804 44348.878025 -685.404935 28.123398 -4.681783 -0.059689 18256.297946 51123.734616 -916.148182
28.836779 15.581039 1.312942 -20399.964285 45928.423088 4074.435637 -9.524510 34.225321 0.636137 -44162.372469 -13733.938206 5977.527810
16.881011 33.246543 -4.755699 -38578.877277 29884.203956 -2611.970169 -23.489737 30.687428 -2.453268 -41842.539847 -21415.732442 -11763.438802
-2.863634 2.259700 -3.292290 -33055.259313 -37687.891754 1172.602449 5.728397 1.513221 0.538318 -35258.525207 22565.713141 -30490.879262
-76.438848 47.638631 2.043870 -28802.469992 -37731.069201 -1365.249368 -49.197906 70.789648 -1.453371 -41885.018003 -26245.101030 -2301.757572
9.900644 -29.363956 2.887153 48825.090011 15381.719996 3112.925730 3.135378 31.302105 -1.173393 -50469.868094 1969.013689 -10609.651202
33.759232 -7.140206 -0.734213 20570.554345 50569.658180 -2400.727571 24.829623 20.544068 0.405116 -36131.348219 44776.594971 3485.164768
2.733786 -6.185863 1.364679 42790.551090 18271.638829 -2868.340727 -2.308846 -13.306425 0.241813 24604.886984 5524.771698 10764.691549
3.937209 79.370566 1.222254 -48087.497769 5656.120941 -668.328951 76.484354 25.388497 1.257376 -11629.505768 46332.948250 649.293541
-8.831034 35.449364 0.311954 -50288.753876 89.554026 167.608302 30.168338 -6.560384 0.049033 15654.097157 55661.553856 -1302.987746
-28.913506 -83.732409 -6.468221 43435.706818 -8297.471733 -2861.319408 0.190162 91.960574 -1.817735 -42148.969175 4427.634015 6577.649270
90.241954 19.010233 -7.874340 -3568.280356 52497.070317 -3427.000035 60.731487 -116.064598 -2.147418 31767.924179 18411.218846 5624.820823
-59.877308 -14.177025 0.366979 1728.034896 -55738.740211 -1874.964061 40.395516 71.417859 1.149783 -30404.318260 29472.893963 -305.232935
15.841690 12.778765 10.928404 -36827.602126 36574.210232 545.262061 -14.926354 -15.012756 6.421268 41562.472146 -28542.893308 26462.417727
50.845858 -86.422631 2.391164 47335.236244 28736.201172 -79.390040 118.990376 -93.917937 0.960992 29115.237887 23678.464246 -1709.871654
-9.509053 49.118836 2.066714 -49520.967652 -3047.159010 -1788.229969 7.161911 -45.657190 0.512830 53078.081901 5304.710504 5784.838798
65.787880 -10.061112 -0.204424 3994.767598 47533.671289 4212.712064 -45.062028 -49.773947 -2.166762 32944.948103 -33898.410451 -1688.305000
-13.602778 -1.978693 -1.884272 4340.035439 -45447.667701 1424.171351 4.033821 -17.037517 0.416510 35868.404303 3890.502158 -12008.111424
-59.945638 19.411878 1.330315 -15904.794460 -39090.215445 -460.912315 38.355151 -44.172460 1.111167 28478.150584 36346.614131 1298.372967
-49.104598 -121.471888 -2.125755 43213.812326 -12540.674887 176.994870 -58.030761 -108.405993 1.319558 41298.498583 -23919.441474 1236.181377
-30.657079 27.502783 1.160964 -33509.848512 -34401.866038 3895.366045 39.603320 1.600715 -0.321729 873.115164 49937.035858 5465.376512
35.754114 -60.624778 -2.311522 27226.347542 33127.596112 -641.402601 29.223798 -35.994642 1.074728 41770.688555 45562.802720 3964.675373
-72.260064 -51.384205 -2.532112 38417.126037 -33838.015173 -1508.031848 67.682886 48.566233 2.339005 -23785.720416 48224.713409 2209.309471
-9.834432 44.709173 -8.223948 -42467.933890 -17094.538326 2369.881236 35.309281 20.257818 0.719842 -31494.622440 40465.536087 -18172.225080
-59.762871 21.594917 1.712528 1180.552958 -51898.872248 610.968022 -50.355579 -35.431004 -1.599652 43986.382010 -30138.666877 -1051.184179
10.079001 44.822123 2.320486 -50499.726983 15954.564731 6306.664113 -0.055985 -45.066954 1.038121 53790.875295 -2145.684847 8533.007128
-6.818005 -5.329073 0.087796 25699.895454 -35510.662783 3302.329843 -3.871377 -8.624568 0.129650 41194.210169 -6144.119014 -3209.480241
-29.250764 0.945904 0.341323 -6365.149157 -47355.919463 1284.032550 -3.197609 29.061978 -0.410703 -47829.499953 -374.579092 610.804254
51.047196 -6.643143 -0.485102 1044.901256 41112.097382 -4876.972754 5.325113 42.464912 1.530651 -47209.228722 18941.003493 3290.016636
6.440452 -25.691611 1.578791 43952.906643 16104.550159 -910.788383 16.630782 20.260866 1.516984 -39540.655603 25964.721986 -2220.474703
21.932452 -13.091890 -0.431192 24474.309107 35236.566000 -7227.161097 21.794318 -11.815909 1.462327 16381.855941 41280.151907 1072.322099
-6.126493 -16.359659 1.199990 45266.983140 -17821.803020 -2021.648167 6.996024 16.078524 -1.235772 -43564.056626 21339.521348 -950.804284
-42.629139 33.461549 2.265406 -33096.323277 -36104.860653 953.629815 51.685254 13.900558 0.356298 -16396.065709 46795.918158 -5299.716429
-28.971205 -33.145973 -2.353529 38646.459166 -34906.846701 -3019.518909 39.605198 28.160560 -2.544009 -24947.528515 40139.466576 2529.286112
-28.915870 -35.534352 0.393331 32839.483386 -26743.659842 -5534.187616 12.896515 40.095582 -1.754066 -41106.074053 22647.512697 -2433.765135
46.495990 -21.208731 1.417684 14297.452588 42187.021941 453.641937 -41.765554 -7.876695 1.125883 3293.567639 -53604.358747 2016.767772
-7.951477 37.237241 -0.968339 -44339.654894 -14492.645269 -1510.012849 -34.574381 2.760095 -0.912970 -10192.588992 -50273.982640 1644.196013
-34.695913 10.513231 -2.439396 -21886.706016 -37411.239510 3770.912167 29.657927 -22.912254 2.431251 30569.081096 27908.576731 4675.134161
-23.055782 20.688308 4.984426 -36090.976982 -33981.248353 2894.825342 -4.599502 -29.594893 -4.683655 50508.453200 -7681.968486 -5042.658019
-43.045119 19.831879 -2.022252 -25487.992235 -40214.291536 662.259923 18.944160 37.732918 -0.191837 -45133.877821 28160.171918 -5987.217638
-33.110958 17.845062 -0.378585 -24133.683320 -41367.332829 -892.568160 -36.399907 7.811307 -0.224156 -7854.921218 -47775.449269 -1446.471721
-71.305764 13.526518 2.375977 1804.949310 -51511.966344 -2055.487246 -71.302960 -3.407156 1.787071 -8466.074096 -51576.128607 3206.420126
-77.282795 7.830123 -3.985312 -9859.068568 -51295.448728 2726.852715 -33.702369 -88.646124 -1.922397 37453.966014 -21402.187855 -4878.998486
-7.449463 -25.999461 -0.731822 42922.107592 -2914.027257 -5525.958287 19.185411 -18.845834 -1.342125 36258.861721 23681.074522 1333.026587
-51.137768 -74.563498 -0.187061 48619.366375 -24936.211812 -513.686004 -117.524603 15.751554 0.518744 -17299.685753 -39378.267840 -69.419756
-111.422546 39.362521 0.749705 -5895.605653 -45785.213734 1235.098128 66.413199 -120.497922 -1.623736 31667.588531 22852.269722 672.042279
-37.768067 -80.827381 -1.410323 35447.248617 -33691.578940 2563.696296 -42.247596 68.622355 1.796448 -36331.570783 -38923.307242 -2663.040632
45.633893 26.612708 7.046669 -26506.882081 33823.903716 -1628.235287 47.220353 23.019917 -1.390212 -12325.077968 41617.944586 12253.701158
91.791179 55.008215 1.115491 -22029.461924 56749.617227 3244.613430 100.495203 34.829227 3.399173 -10906.407400 60112.858107 942.154074
105.114243 -63.061915 1.112468 5040.462755 46277.508658 -1344.761226 73.997405 133.028892 -1.957836 -23605.817704 27595.977542 464.882155
-94.897204 3.050711 -2.120511 1003.131470 -44340.294912 5297.165150 -95.099485 9.968671 -5.603900 -2567.946352 -43944.620036 -2208.058649
36.380270 -21.649188 0.403870 23266.448446 46682.785862 -2827.436231 41.854660 14.878197 -0.966877 -11713.730122 48447.481905 -379.233579
-0.851180 -58.287115 -0.380181 45367.918316 -3399.538461 -4052.793554 -36.198689 34.917550 -1.732992 -34507.357076 -39845.263685 -247.964640
10.473145 -9.110740 2.225030 28577.278599 39364.644230 -4178.108635 -15.457881 -12.518897 1.483964 23372.118635 -24585.427205 -11125.990220
11.170176 61.133424 -2.336053 -42437.795722 4287.233407 4538.097874 -37.537444 -37.149688 -2.937880 41698.148123 -29122.486212 2553.703949
27.135531 22.584558 -0.783508 -24132.994691 38101.367801 -3381.352769 0.880911 -36.062381 -1.143898 43666.204402 4797.982236 -997.086437
52.320879 59.109866 -1.479450 -35246.868639 34386.855711 -5147.088446 4.836790 -78.310746 -3.869864 49265.781253 5075.294696 -2016.028092
-13.230157 -1.078296 0.660320 -4121.110834 -48049.235239 -422.545918 -12.115486 -9.507038 -0.662460 14569.783132 -40670.235617 1102.401840
17.346138 -39.273182 -0.501517 42581.778812 26091.500183 -969.385549 -30.355422 26.954374 -0.024480 -30682.315306 -42756.318482 1995.682309
46.128344 -71.902501 -0.777042 48355.759862 21261.616546 -648.524353 -22.938807 107.203518 -0.044058 -41577.363587 -18.465916 1036.694824
-14.008273 -35.117033 -6.438086 44640.413488 -21520.208263 4714.273723 34.620838 15.670232 1.375958 -22307.678986 43890.713873 -17484.169493
-0.347805 -52.587704 -1.990164 50222.720499 2018.722523 857.141702 -56.238565 2.835584 -2.112016 -2452.183372 -46826.266713 330.261149
-55.790999 28.017599 3.662524 -11195.698399 -45675.555284 -3010.575614 37.522012 -59.674156 -4.180252 35863.835152 19237.171249 -1926.899308
-4.069814 61.100466 2.489791 -45956.689375 -8566.118936 2146.507860 55.313226 -0.333656 2.282358 -4699.577519 51423.608541 2469.562939
9.648106 2.399956 -0.122059 -25638.290891 39426.652049 4899.929148 13.685750 -2.840243 0.612293 23738.627934 27364.218464 1392.116609
50.453761 -31.065941 -5.904332 25542.551198 38438.086538 1374.270172 50.671522 -19.714045 4.875193 19606.838576 46304.495898 4755.767815
59.720902 -67.513350 3.118957 31621.346401 36965.762636 2605.439222 -79.252502 -69.827753 4.003090 25369.161661 -32440.870449 -1886.335123
26.524697 43.634152 1.856284 -35878.876925 25574.865953 2618.396556 14.258587 -38.617796 -1.380042 52644.247702 14791.444474 -4065.715425
-6.121905 9.166868 -9.138242 -33371.843892 -30078.607765 -3700.976314 12.864178 -1.153390 -8.354180 -8991.297673 38900.591265 18780.542483
29.626450 -36.232488 -0.746433 36665.218069 29251.162232 -3002.099668 41.623085 7.850333 0.651501 -11436.655292 50580.071672 -3317.689086
-27.258733 1.141968 0.421247 9272.463344 -54964.206649 3637.446710 -21.680488 -13.248477 0.718032 30768.570429 -49815.718166 2189.174711
58.790917 103.185031 2.328629 -45286.626956 16606.561435 393.256841 -46.651422 126.516045 -2.589726 -42092.938543 -6940.514609 -592.659326
-1.628672 25.713912 -0.877663 -52825.145169 -19453.806412 1739.262231 20.303602 -13.620256 0.877605 42503.041573 39949.693943 -1022.356667
2.679418 88.017572 2.018138 -48369.048965 12480.922954 368.251886 62.903101 -77.709741 1.485740 26746.405342 35170.152415 1571.834219
36.396422 -29.536447 3.421941 29456.964669 40581.703312 -1187.764365 49.301301 -6.945046 -3.322791 4828.996893 46926.658051 -2855.281216
12.414305 -7.127013 -2.919319 20319.478235 42775.528786 -486.514181 -16.179957 0.628508 -1.433242 -12612.314779 -41280.622473 15034.491691
42.381243 21.721954 -2.508383 -25888.707580 38216.775839 1390.228181 34.505014 21.841595 1.107208 -32774.280275 42491.946417 6271.630972
36.316405 43.913385 0.978516 -25273.831116 33577.848793 1825.204055 4.887798 -58.880248 0.499019 38762.602021 9602.402690 2493.300705
42.177531 84.868744 -2.319314 -39537.461762 23427.690193 -4726.859666 77.323601 -46.811548 0.710477 22957.335716 42276.204972 5467.571546
45.810437 -20.532093 -0.225314 16569.597862 42913.779667 3961.487969 -31.352726 31.360717 1.324634 -33834.265126 -39710.764329 1340.546202
53.788893 -9.879730 0.038127 11642.971092 48880.368349 4700.821203 6.913890 53.453372 -1.663466 -50302.504371 8014.571929 -2538.494592
-38.632789 -1.584350 -3.527592 -3941.977366 -47484.796036 1603.451260 13.397625 -38.292345 -2.905360 43584.382465 11888.408468 5963.140047
-30.738990 78.154288 5.383715 -44308.396938 -11912.283602 942.366461 80.672071 9.461337 -2.862939 20.533898 47466.948692 4780.642941
-37.885134 -99.132008 -1.723298 51544.862228 -19739.675894 -26.308695 -100.588473 34.028645 -1.574355 -18675.313173 -51915.395532 -715.246805
-56.018064 33.001303 1.879680 -23553.963273 -47427.590983 131.801627 33.691851 64.720154 -0.647412 -38202.071382 28543.085599 3078.464121
-100.084423 58.610514 -1.664666 -20559.124408 -41783.264074 2459.455089 53.187680 -110.860734 0.472351 37897.962893 22287.844624 -2689.040715
-43.466772 -73.662938 -0.837605 39641.310898 -19048.403105 -2040.720386 -49.715577 -55.436345 -0.338253 40268.942997 -30487.527449 -2546.505645
19.549467 -4.174005 0.929301 12797.240748 45937.138810 -834.525439 17.196544 14.530003 0.915145 -25760.386480 33562.780415 1964.972196
-52.457409 13.647444 -0.510168 -8926.346685 -47612.826210 1777.946449 -31.837192 46.183445 -0.651943 -37801.093919 -27442.198842 -1436.303854
-65.089617 29.016098 -8.405686 -19600.927484 -42943.060358 -1788.004287 22.369187 68.257692 -7.974240 -44758.807861 13802.775396 -3336.347002
7.514189 1.929648 0.261545 -17208.264209 41283.831108 -3435.244469 12.396942 1.015701 -0.380358 10483.487521 28560.954372 -2630.400374
-17.938747 -8.711778 1.123043 24621.941033 -41208.664903 -3414.385050 -17.867860 -8.015923 0.578523 21559.552119 -43704.895756 -6743.281497
-29.588474 -9.759491 -0.909012 26082.600739 -48059.535096 -5696.844255 26.539241 14.845113 0.084440 -19991.529489 51990.358779 -7176.087107
29.601751 -8.128548 -2.213822 9545.616434 45914.688840 -1681.390014 30.278266 7.175969 2.263569 -8832.237575 45358.189827 -897.058913
43.217470 -5.521823 -1.716628 14643.433494 52757.543518 -2991.169599 16.524541 -53.700268 -2.054381 39655.436113 14003.320430 -2221.234394
-13.003711 -154.850941 -2.127532 44202.725434 3767.048440 2741.192316 141.481051 25.502829 5.564030 -2828.612739 47523.752286 166.131733
18.003754 -0.032923 -2.877220 -2401.359334 46084.039724 -1935.210641 -5.002187 19.486528 1.750731 -38931.517001 -14187.104497 -12582.329379
-58.696601 46.943474 -1.462323 -35764.679473 -42764.440374 -46.639992 29.330385 85.612779 -0.646846 -47689.772365 3620.532904 -1854.633979
51.540259 -57.492044 -0.556029 32397.838162 34352.012467 -1316.346910 32.892311 74.585474 0.942223 -40359.840681 18936.696654 -676.663939
-78.865873 62.930146 -1.398240 -34879.674507 -30255.847151 1137.980237 -15.989814 -106.976267 1.376238 40869.595629 -13074.576625 1335.803868
22.810210 -101.042500 -9.644853 46060.357488 12836.606601 -6204.753864 -104.605907 -45.821249 10.820783 14158.484542 -41088.501257 6026.134056
99.056343 -32.007075 -8.375101 6082.992785 44427.578889 -4617.414148 65.163344 86.735412 12.350072 -37742.055136 20286.859157 -344.351405
-68.662746 6.599894 -2.289944 -7266.713474 -49675.473929 -581.888623 16.995932 74.896644 -2.179275 -43423.818273 12150.891642 1670.421944
-18.069594 -7.059756 1.149652 7162.907878 -43614.127060 -3726.263399 17.987219 12.083861 -1.319358 -18430.947634 34243.253463 -2192.760902
28.576438 16.570793 -3.716832 -42901.246864 36655.886133 2089.803005 -13.480386 -25.308424 3.168323 50149.956689 -36288.725689 5577.681841
-38.834683 28.941411 -0.931598 -35060.342113 -36705.750306 -3589.613789 47.121370 18.132719 1.460343 -11544.435610 47342.002027 2007.385821
66.092055 33.551510 1.780995 -21353.789736 48442.333710 4108.645733 -91.382688 -9.797424 -0.108646 10906.783534 -41706.443698 -4205.454475
23.168238 10.862076 -0.104839 -28887.576395 40263.427500 1661.541608 2.416107 29.756893 -0.240287 -41515.353644 4653.674209 -1187.529308
-2.761523 -34.233764 0.300018 60152.851316 11430.693249 -622.920708 8.135965 -53.298397 -0.391109 38874.430957 -5439.118990 360.331354
80.685436 75.450526 -4.885142 -32064.080824 24956.877048 -338.617083 -66.662802 -51.846210 3.607483 36683.921319 -37966.990879 -1962.300694
-9.240831 19.809311 3.342875 -49006.842647 -12808.494045 -4633.147656 -2.733190 25.498688 1.774438 -41220.719433 -13931.940616 -14197.136043
-34.003991 112.551650 2.421258 -44038.123085 -22454.504363 -3599.271255 -53.852738 108.680056 5.465393 -46587.829769 -12198.789994 1061.705240
4.844911 -52.085808 -1.436246 52291.391548 10497.422670 -1446.189431 18.081124 -61.773388 0.116887 41618.809670 11258.347569 -3446.217825
-26.502458 -15.891629 2.418256 15394.110564 -46451.696705 -34.634980 8.945284 -33.327387 1.214563 39535.890284 17673.416542 7921.945827
38.538643 0.431265 -0.425373 -2969.441444 49014.013915 906.682012 -23.753522 29.747019 -0.337346 -37218.969053 -32966.092339 -1292.048280
-13.379895 44.731272 0.655799 -40182.585321 -15638.953200 20.518401 -40.391436 14.812139 0.269429 -7376.851684 -46975.272965 -1862.971394
-42.123406 -28.804951 -1.258126 34431.008037 -34399.122253 -5479.009050 51.698171 23.746509 2.881839 -20206.764084 37930.773204 -960.095462
100.201703 -60.567527 0.174405 20082.165684 34604.069817 -3217.394394 85.196849 77.922906 -4.112262 -24869.415144 32229.087895 594.359260
