# x_i[kpc] y_i[kpc] z_i[kpc] vx_i[km/s] vy_i[km/s] vz_i[km/s] x_f[kpc] y_f[kpc] z_f[kpc] vx_f[km/s] vy_f[km/s] vz_f[km/s]
9.907558 -20.245091 3.033227 -11845.163651 3183.485246 19835.534125 6.943495 -19.469609 1.035788 -16918.264656 17444.549577 22387.272395
20.024316 20.109286 46.881387 -11806.247025 -12127.542507 12732.262586 -25.138726 -31.137483 -21.660837 19627.133395 24526.703178 -23333.309607
6.128690 28.502716 -0.611969 -30256.962690 8472.060302 -61692.572993 27.842821 -30.031482 33.975116 31800.214456 -1461.034054 -15089.324631
-8.584779 56.257178 -5.640424 31988.539866 -33080.937683 7531.521693 -82.860642 -4.655225 -8.583250 -12356.528370 17596.653750 751.343079
-2.859343 1.056276 -31.228376 -10115.673765 21558.790740 19739.364545 2.212673 4.883550 28.054545 22444.687286 26506.726249 11130.953531
23.928245 -8.414837 -8.688766 -227.347824 -22680.241369 -26259.453530 16.909192 -20.022729 -10.748473 -7527.624230 -23294.305614 16131.568103
9.936999 29.649627 -9.727526 4446.828994 6607.607907 17194.139002 -9.801710 9.893608 -9.493784 -27159.858914 34167.101075 -26814.449275
-12.865346 -38.914967 13.238801 -15693.880004 -3269.605512 9828.834335 9.965380 -9.116197 -3.930847 8674.872187 -64999.431698 28328.760421
-24.787844 8.728164 4.124300 2133.070679 1679.305421 -21190.017871 -22.540182 -16.629052 5.962400 -345.165943 2418.097998 1235.592074
-18.062262 -12.403494 8.800844 17116.226306 11623.109024 -7075.744712 -4.735772 -4.668767 -6.193758 41198.896190 40117.362977 -58.047339
41.444330 12.751517 46.396501 6845.453692 -1092.445575 -11153.296766 -1.130209 22.245049 -27.825338 6740.792733 -15380.932212 46339.007037
23.238676 -2.069554 -34.617550 13255.234387 2751.742244 -25773.623589 13.185676 -22.125660 39.048877 7445.450312 -5563.327828 17566.590604
12.234920 17.766855 -0.835222 28824.251301 -13675.596433 13394.679774 -9.327874 18.590234 -2.726756 33377.645174 6318.469818 1929.167039
1.049165 6.096505 26.041399 -30121.201153 -13001.877718 -30074.781227 18.483438 -26.358123 5.427548 -8999.222083 22030.292584 42344.230048
-3.233362 0.055338 -7.721504 -17809.086412 -2703.056293 8997.224623 4.016679 -0.980307 1.265370 -10586.482440 5005.000390 48981.889841
12.175674 -14.453076 30.226037 -31292.591064 8866.098049 -42432.135282 48.878122 -27.248904 5.377044 -29348.297854 9316.755124 27991.203966
42.645017 -25.822225 -2.856778 6451.579785 -18936.015783 24601.096294 26.601368 41.291110 -18.374645 12071.582487 -5356.248395 -16051.285297
5.055743 -9.650445 22.657034 13698.082629 -36361.702142 29195.693148 -1.696220 -8.531039 22.913722 -1374.899467 23530.858136 -43166.042717
-42.465730 -26.959185 -35.647026 700.607829 -9690.621570 32716.158115 15.739580 13.973132 -26.865221 23841.867207 48511.630331 21155.717724
20.113174 -12.982020 5.109206 15350.671741 -28243.754511 12237.607626 -22.464084 7.454121 -1.439538 -24585.784913 24574.972683 20556.611084
4.372641 8.479287 12.568501 -2963.953962 -6323.841936 23466.534734 -2.156631 1.840100 12.333728 1127.024592 206.728409 33407.394281
-42.911718 45.031056 -14.136436 -6691.654824 -7362.916817 37536.122798 -29.153191 23.769555 12.286315 -34586.080316 7025.235537 -48090.376156
25.623243 -24.705346 43.372990 -33230.817563 12215.716737 6104.972993 46.096432 13.945319 39.235161 12295.793043 -7299.997109 -27887.175755
0.919495 -3.091764 -1.085711 923.467080 -1251.078791 -9490.095636 0.869336 -1.428594 0.351146 -13714.621223 24498.463160 -4080.153578
7.966189 15.188787 -29.167699 7861.266151 16663.355800 10478.017444 -13.582742 -1.102964 19.450717 -3391.784138 -1257.578218 -43327.391571
30.299869 -58.706342 -4.033365 8289.392400 4415.266182 22223.651188 27.803527 12.557138 4.676057 30099.577600 35908.625836 43494.649052
-13.472990 6.377157 -23.468984 -9703.488726 5487.368396 -19618.784038 -23.316275 -8.975292 -20.448800 -10375.712692 -3477.162113 7394.776685
4.101060 6.942936 6.973876 -9474.115129 7796.802430 -16680.228271 -2.362447 -5.039766 -6.752091 6215.834777 -28117.872058 3559.347558
42.409649 -18.029995 8.373550 3788.595712 21171.240574 -35017.117032 35.346880 10.649413 -7.413681 -20502.093924 21157.114321 42668.776058
-7.547497 6.940051 -13.176305 -31868.523650 60.035417 11015.942650 -6.180555 1.258049 -11.120114 -11119.257270 -33448.047797 26890.587460
5.964896 -27.851182 -25.073551 -12062.577879 -36190.491178 5994.539092 -35.609040 -0.081822 -26.319818 283.067755 15497.545670 -26158.037504
-2.732631 19.903816 11.891220 -7356.491509 -44299.760773 -3196.262392 11.469108 19.975537 -14.694742 6117.016873 33975.427481 -11636.752829
12.843872 29.122975 -7.799341 -3735.619742 -16005.126032 -503.023571 -2.970962 -20.273294 -6.459772 -10698.053598 -40427.770981 -15957.809737
16.725249 -39.952342 -1.455294 -1223.971149 -26604.356025 -35996.512058 2.750949 -11.734127 -12.288273 -34618.406336 -31861.083650 -51119.817697
-19.175316 -20.809200 7.704768 -3558.803459 11205.437405 -18415.252225 -10.222102 19.333918 7.500661 26256.569912 -21396.648595 -15664.794148
-1.737416 14.399553 -4.550164 2492.943082 -12840.850141 6283.934295 7.319916 -8.131448 0.498560 -17470.826180 17551.532707 31929.770916
27.595406 -2.262696 -51.423289 -14752.075811 8260.988158 -22556.545441 -27.814236 -45.684395 26.505515 -3256.517062 -12344.680806 -29178.599203
-66.778598 -49.982453 -47.750057 19847.906047 -9780.733135 -11932.735665 47.582592 54.691607 56.718536 -27211.202069 3298.817926 1381.026833
17.477337 42.286469 36.083330 -15409.625742 -3852.568049 -14520.979461 34.519654 16.168846 -24.764879 12878.597620 22958.459447 -29355.634982
-49.196605 2.063073 -52.708338 -2297.937031 3943.740978 1274.120534 5.079860 -8.748574 9.457182 8490.429593 -51882.729302 61711.381351
-15.008918 42.246398 -38.649518 -22987.547614 -10360.709403 1934.703172 38.903215 38.948385 9.558846 -23952.745106 4979.624071 26730.599751
-8.927843 -1.502100 5.926593 -5912.779474 25802.441755 -19472.944227 -7.802525 2.424548 4.334141 12748.854340 26700.527221 28239.000719
-15.643837 -8.633607 -14.246675 10843.879484 -1667.775018 1828.130066 -12.846042 -11.798928 -14.094975 12722.437057 2366.403468 4840.728392
32.346674 -48.765557 21.526586 20104.374330 -10493.783074 -8513.994775 7.040754 -5.030584 -11.771388 52320.220760 53653.450918 -16905.378382
7.520030 5.026411 36.978158 -12826.764587 -3948.323909 6871.001792 7.970692 11.775958 32.251368 11170.373198 20866.811054 4114.937046
29.473099 14.003130 11.999989 -5106.102890 -10.999238 18283.880631 -11.538151 7.127980 -5.740057 31664.030602 -25730.103349 46313.750239
23.851031 -4.740721 -24.628226 25508.569898 -49607.690288 46541.061247 -18.262697 -59.742786 -48.347793 -19144.937054 -4462.995381 -40555.631779
-17.641255 -8.012079 23.481158 19767.962310 -18277.482701 42110.015438 -0.139188 -19.460796 15.657388 24609.154631 -13696.895055 -51979.839624
-14.876608 6.254588 -14.010950 -15266.638717 1801.973175 -37983.347743 -8.125404 -13.608472 -20.512774 -1397.486090 -10792.932900 -24458.797782
-0.446694 25.589636 -40.454081 -29844.057972 -20127.597473 -36183.824216 5.039636 36.368688 -12.761751 -18428.335940 20333.818033 57285.057459
5.514501 -0.783654 2.858534 -26406.399225 -20410.475978 8422.959179 4.885914 -6.070659 -2.053504 -2194.988471 -24544.445765 -17212.626731
46.847401 -48.763776 53.765786 20587.872946 -24145.466866 8596.899735 66.869838 -55.319560 -65.828502 597.868233 -2396.951387 -13837.600987
-18.984677 -72.027837 28.484078 2549.604891 28101.519374 -25520.291895 66.130537 19.514065 40.154723 25404.446615 2206.065213 26748.822573
-44.571164 -18.054218 -15.551941 -4033.590245 29078.714891 36874.641101 40.194988 4.125162 7.704816 13886.520306 -32631.216139 45515.679427
16.637627 9.615703 17.014933 -4558.320599 -20733.348166 28436.126081 -10.770468 -0.587277 -14.065500 15547.358453 28805.886145 -37858.933602
-23.095946 15.727914 -40.298219 -13747.068671 -11529.761285 -11917.922322 34.540454 -3.442881 -19.388175 -32595.464216 17218.238557 -17182.635397
7.524741 -16.341448 11.489093 3281.076533 -2087.560405 28731.926019 -5.322124 -4.264806 8.622782 19933.065814 8850.127378 -48492.889153
1.200953 6.290132 -24.306825 -10018.448322 2319.502453 -4572.289648 -4.392358 -4.001422 -21.828813 -150.884729 -15118.697004 -17383.203118
8.276662 -13.166382 -34.152660 -42637.649371 13541.539500 -14458.262059 -15.405797 9.888790 -35.302279 33875.317878 7420.514582 -28328.923544
-5.879204 -8.904991 2.341392 -44725.482079 -19655.984823 41218.100025 -9.921955 0.267643 -5.893763 45514.257629 27266.489764 -23616.036628
-47.059935 -2.154759 40.483792 19177.749022 27702.802334 -36439.761179 -66.308298 82.357032 17.505306 7755.147749 9405.726182 -19000.599997
30.552705 -8.754326 -12.758494 9286.558941 28003.401994 7034.430461 4.206795 19.270541 -3.132986 -42416.098327 28405.496230 33202.356169
-27.086324 -22.857720 40.976223 -27967.199529 13784.316822 -6726.166232 21.302899 -22.109319 -2.565159 -24161.757716 -22458.580057 -57426.100876
41.596974 8.205918 -61.994476 13095.367580 10747.793553 -1579.537289 -3.358704 23.725025 30.044795 -6868.371052 -52598.835269 -11446.046242
-14.450718 27.750795 40.517850 -11024.509209 -1073.928397 10224.966060 -22.330295 -34.841086 -28.234351 5822.088268 -5311.620790 -21026.070013
-11.289870 -24.220985 2.007387 14359.397265 3831.784661 -28397.241977 -25.675269 11.232534 5.431212 1677.336613 -12594.965858 18417.522034
-31.602397 -6.607948 26.831678 -16977.376002 -7308.220261 17040.994249 -19.644671 29.812512 -23.958618 -8587.304678 6985.989633 -22295.050348
-108.255828 -11.445585 64.941621 1312.637145 -567.956348 -16584.420313 -6.120132 8.504895 54.022967 -8678.200222 -441.380296 -56379.952002
-32.708734 1.939211 -9.340973 8776.736060 1478.323363 33631.446934 -28.144427 -9.913883 19.230977 -3619.994834 1047.661224 24667.465118
8.937420 -30.343951 31.058894 4984.641330 -15559.463727 -12112.241618 -7.665958 -4.621280 -31.053800 21546.936490 11398.727115 28519.494475
32.117912 21.085183 -65.397166 -12583.514823 -17017.690818 6135.981358 -12.181035 -27.912037 -29.020337 -13376.785581 -7563.096649 -51832.568528
-4.074415 5.776107 11.008948 -8828.307434 -4587.773611 -6414.717103 -5.369794 4.183856 -9.453308 -3591.054586 -10179.401742 21467.123226
55.365747 19.906489 29.837738 -688.192244 -2738.436023 -26043.616172 -59.254157 -20.168070 -25.158860 14630.403377 7307.218406 -19542.910570
17.294402 4.051463 -33.791348 -17919.514423 29640.233641 40270.721302 20.455540 54.996203 -41.161429 -3764.594201 18487.508203 14034.103142
-20.853316 -28.002181 -11.890982 26539.510242 22414.670640 -15414.755415 -13.306481 -35.633767 -26.489827 3896.720501 -10287.403132 4338.360857
-6.229736 16.203247 2.905959 -9135.669398 -743.458733 25142.518554 8.351031 -5.741046 -1.038161 32113.899650 -3796.933298 38278.016005
-34.200147 -21.161559 -4.590602 2185.789661 6786.007858 -494.215863 32.067487 24.330094 3.745260 831.057435 -5164.360053 -7957.245990
-38.196491 27.649777 -21.359721 -137.310877 -45262.718384 -14380.192984 -39.216055 19.823691 -23.711528 -26802.277309 -30634.227975 -26297.826015
-39.325258 -20.397394 -15.038907 8413.242498 4808.867519 -18837.582138 10.948611 -2.896237 -1.955296 43626.429572 -13139.039241 -65946.086454
1.741389 92.745884 -25.673811 5160.756713 23841.531822 794.532678 -60.584687 -18.208523 -25.539218 -42073.095357 -5429.876754 -12726.163403
18.589755 -0.889519 9.179296 8691.481086 -28409.576871 -2397.081444 14.081015 12.027174 9.369766 12977.770700 -25872.420783 -5686.942792
-30.398129 17.883080 2.227576 22882.808831 17229.974633 1366.451715 20.200529 -16.513279 -0.162421 -46430.045638 -8230.566498 9503.392506
-5.366108 -3.442417 1.899034 -16381.294633 6891.286606 -21068.451930 -4.855850 0.429606 -2.085417 -8135.210189 19948.220174 -24560.274342
-9.878004 -32.034894 -0.700576 1399.381350 -14667.883417 -15566.195890 -32.060847 3.195659 0.556422 18648.546202 -7776.239683 15661.292784
33.433606 4.076201 18.470793 -8922.358208 -8223.852018 6438.462918 -15.683068 28.958748 -19.745960 5393.469226 5253.792481 9536.100918
-10.192250 6.955729 1.556061 40219.693669 1071.104883 11670.054199 3.821748 6.657166 -0.731781 49933.572554 10922.179521 17469.677670
-8.493537 -13.977916 2.322194 -1494.276722 -19528.283944 -29611.246278 -12.170123 12.209408 5.822814 -3044.721937 -8858.010657 20298.638463
-10.277017 -4.224428 -11.876965 18347.020286 -9294.009639 -15729.654661 -4.563393 2.645782 -11.031323 -20590.772894 -25976.651289 -17736.176930
8.733991 23.188110 -33.255914 9048.396807 7012.471681 -540.654046 9.678013 11.408623 -24.438468 21758.290646 10297.960067 -30969.588711
-8.995466 11.954901 18.105710 28825.364084 13768.021747 -10374.735378 14.031393 -1.855930 17.255933 -19291.288655 -30834.491656 1320.621873
65.476456 13.880825 -14.243656 -16224.536486 -5579.914099 16245.729167 -40.991911 -37.285328 -25.898223 -20509.735575 -15236.400532 -14725.743036
-26.034551 -10.465502 -13.969886 4086.337815 21462.581235 18293.832025 -21.167187 -12.557440 10.978137 -37755.110105 1979.269742 -9974.309935
47.225341 29.718105 -18.423199 17253.842361 17031.061130 8462.070076 17.797975 13.036475 8.142777 31390.789227 39373.660123 46215.410078
-38.771848 2.880318 -41.356747 21708.573331 30019.643760 17161.250952 3.763711 -25.179396 -23.029627 -42293.393999 -42915.759559 11206.379782
1.675229 25.590204 -6.869216 6276.491471 -24758.794640 -37905.033102 -19.888436 -10.999081 -23.603369 3418.083599 12051.683478 -17155.437751
-5.875988 0.761244 -15.728336 -1411.756682 -23790.628276 26654.975393 7.726243 -9.897425 -14.669761 14345.306076 -144.112233 28457.821932
-13.576977 -12.093903 -1.636922 -22949.064878 7602.960090 -10291.287192 -14.298194 6.675478 -1.985746 30395.989850 12439.417768 -7077.527512
-21.844636 -11.539560 8.789676 -14358.597974 3593.734028 -13261.804924 15.094038 -11.156045 -10.486056 12690.559474 -25557.917762 -10969.472827
21.860698 -16.813956 9.985316 18789.584151 -9740.059044 -40714.974196 -2.218095 -9.376436 -16.019478 5555.776079 -22951.850262 50305.292899
12.238363 -38.459243 -6.797367 40416.495229 4863.734555 26806.331596 4.294086 35.118168 12.527321 -45618.730788 2763.264191 20604.700335
-20.381727 10.369882 -25.882993 779.236923 27646.159674 -11176.095998 22.146908 20.175019 -20.556722 16467.715624 -10806.050055 22649.181371
4.302847 -29.711843 22.391041 34682.126700 -26052.378975 -16788.491952 23.142823 -27.769673 -6.294852 27197.235198 7048.067202 -45751.701964
-2.404406 -18.925772 -65.986517 2405.944162 19873.392425 16669.640446 -4.636432 -54.014498 -25.707535 3057.584449 36106.051338 -15377.577284
8.138330 10.705746 43.320032 8736.311903 -13257.641869 -9700.004289 7.954401 -1.806839 -20.944566 -10074.187843 -23033.961489 -49418.888506
3.402411 27.514728 -32.928343 -5827.539748 27079.524182 -12622.460045 -35.482660 26.164287 -23.926437 -18211.284517 6313.124003 14092.343907
-39.689723 -0.469036 -2.934743 -7625.604649 5928.338937 -31662.533603 -1.832615 22.315825 15.533340 12285.669399 -19258.833255 -38013.662678
20.839089 26.577176 -5.665418 12581.591720 21701.753600 18310.640958 6.534238 -32.459546 1.497577 -569.654509 20867.362799 -29967.596210
12.109155 -3.124525 -12.871054 -15922.673525 18792.512094 20247.253740 -6.124029 -12.739972 -11.155565 4731.247518 -19192.379560 -27866.827907
28.475659 -10.244122 -54.802368 11732.674723 -11461.811997 16030.562963 -7.346271 -43.873766 -21.641541 1061.686011 34408.185735 -25124.381210
-5.506706 -14.947557 7.542640 37875.572164 -6137.160190 -2707.508346 13.629363 4.409506 6.980494 -8016.220577 41424.919865 7566.033284
6.069085 -6.864209 -61.951774 6125.503749 -28657.901415 -1750.615459 -40.355189 32.911629 5.448329 9286.188898 -4305.346987 -47290.167550
4.512853 -1.697405 10.575072 -12331.460067 45268.152892 -46779.124825 -17.958671 -14.859958 -21.307483 -18085.787680 -25175.086776 -1666.612053
-47.730386 3.933722 -5.888504 21427.518225 -28072.940078 -20400.549438 -47.294966 14.815588 21.411168 4387.289427 -27923.535300 -6076.150760
9.873329 6.002746 -32.748145 10396.139785 -5525.863656 -19021.865650 -9.469271 -15.624526 18.274051 -1137.768329 10474.614165 -42834.214037
-6.669624 12.946801 -31.742626 -8862.632202 -33323.394623 -15232.225154 -5.191183 19.165933 27.411182 -22932.231553 19748.944781 -27040.785765
78.845062 -48.624292 -18.728186 1628.987435 14431.313172 -13329.569100 27.390365 61.012209 35.507847 -5115.774915 33037.946261 6156.613962
0.077695 -13.518164 13.499336 889.932274 -8697.100129 -4249.076144 1.980039 4.052758 -0.908082 11430.284977 29130.092714 60716.963247
-9.397714 -43.522431 52.450339 -6691.497823 1526.605147 32048.236679 -16.512265 -18.133469 -5.613920 -23570.322664 -7378.446759 -73561.425505
0.516391 -23.488255 -2.242452 -5939.013384 -2461.333534 12570.541342 5.079068 18.410469 1.053704 14980.723508 26586.389132 -14230.671611
-12.046043 -13.529818 -41.114048 28807.026593 721.941280 20787.362636 1.076740 43.929918 35.541269 -8300.789785 15235.126233 -16567.411408
-2.077700 5.843223 -3.141287 35954.592569 -24239.369444 8368.296673 3.737087 -0.455286 -1.003918 -28651.085015 -39250.917959 27417.503410
69.823846 -18.763677 4.169783 41474.034176 19768.342057 -7784.954219 -52.369663 -4.660268 -1.825400 -39175.182932 -44702.864228 12531.588797
-16.340230 -9.580756 26.833876 2125.203174 -27655.884555 -4627.510811 10.171197 15.491873 -25.605124 -11980.560788 28183.824948 3607.516051
-4.820245 -5.955742 -5.401970 13588.655099 -22446.474041 135.631896 9.059013 -0.428527 -1.163637 752.989450 20841.712763 -31886.850534
12.535926 -23.044339 -7.276345 8066.024737 -11561.403151 15704.941437 -5.924535 -13.973201 7.448918 -14822.917402 -41871.123374 8651.928408
-22.515996 -7.341719 34.983046 19197.110345 5389.758715 5353.219079 0.003193 -2.285583 35.364789 8588.045900 -14000.287208 26171.741870
-3.600310 21.912689 12.746287 21056.664340 21080.131705 -33727.122100 12.882713 -15.673173 18.531579 -14371.009534 -24223.456577 -25811.427838
-8.202948 -1.103843 2.300793 35549.297484 -16511.297517 34257.104655 14.696634 8.894360 -4.887072 -4718.483834 9030.247638 -18064.153563
17.627283 15.193108 -14.914008 -11245.340213 23571.359934 17719.838034 -19.527156 5.760767 14.175580 10831.039546 -33222.749348 13076.111644
110.271128 -0.256377 49.584955 -8045.431384 18474.867787 -33278.408928 56.344014 -127.234938 34.181175 19573.047030 -8078.827691 -21510.276068
21.767474 -24.310015 47.404793 12804.889740 -2156.762171 19603.754843 -1.285030 -39.435016 33.796859 5657.316175 -32095.330513 4886.685692
1.173429 11.160572 26.256679 14791.387094 11260.507764 3398.769814 -4.980449 9.441521 -21.608234 12066.125217 7618.661565 28927.389660
1.732325 11.944728 11.799768 7138.073575 14553.410180 42027.116599 7.980539 -18.693198 -17.716435 -7463.386892 9957.154357 -10255.057575
22.316923 89.489065 6.984705 11080.037834 -6118.148796 29440.833562 -43.951332 -77.591930 16.945065 -11784.475705 4862.202379 29759.617023
-11.893805 -12.552791 4.253799 6934.828746 19337.945803 -22792.067944 14.665583 11.451527 7.593997 9955.866867 -1973.356943 7469.073617
-41.570233 -31.628777 28.471248 -1522.614254 10469.496040 20735.958959 17.844850 -13.236884 -31.453069 -39728.390195 2381.767444 20728.209784
11.455891 16.656946 3.225416 15027.619547 29690.424752 21973.578020 3.094133 10.195646 -3.445643 7968.826857 55286.366976 16226.344796
-13.828202 7.539191 -52.167497 -16880.883676 -25756.435529 12152.469637 -4.602544 -23.849118 -42.290604 22781.492962 13011.302458 -29948.695796
3.960272 2.625199 -9.572767 -9437.082667 -12074.590284 11252.232912 -0.991426 -0.137362 1.117523 -6363.305686 22362.100822 -60920.313252
12.950774 29.083015 -2.348287 9622.220233 12270.134977 1721.426176 1.090388 19.800926 3.364017 8566.826851 44659.039105 6832.878784
12.207320 13.602694 -9.215617 10866.200312 25809.360455 -673.779707 0.878834 3.617121 -0.489289 -51605.125677 -22084.340075 -48006.291070
-1.297035 -23.851509 -38.361940 -1124.097132 10267.107239 -11896.283313 16.647446 -36.770821 15.665359 -5774.475092 10344.168493 28039.805616
14.365428 6.186596 10.045288 -8960.884326 24516.734382 -15565.455252 -11.187513 10.385234 9.187649 -8942.016652 -28135.458354 16179.892001
25.860245 -22.595463 -61.238113 -7875.600616 4793.744234 -25638.175997 15.574257 -1.749212 44.320903 14118.643357 -5052.050512 -44826.920378
-35.243497 23.731909 -4.134662 -22929.988047 25448.450302 23243.104518 -53.547620 6.559719 7.153743 -5749.856250 7291.406058 20506.369095
27.220591 -19.429959 22.254350 -26723.803515 2049.408511 24032.465265 -13.775486 -13.994182 -32.371814 -34803.113413 -1712.085208 -1857.509345
-43.122720 -60.623133 81.430411 -9446.298935 28941.784696 -12245.157044 37.815576 -17.476215 21.604093 -24630.188388 -36764.486830 -51962.012426
-17.558141 -5.322125 -19.557054 -7786.409290 -3099.310515 -11122.222061 1.205853 9.686615 -12.191815 -6841.034291 -44191.599255 14052.466517
35.511321 4.487160 46.963071 23162.941602 -172.918416 2609.723542 -6.448836 -4.286453 11.831505 -44155.830199 -12280.590283 -62695.492205
15.411626 7.504343 10.032108 -3902.663681 -10426.363781 -17753.355662 2.971538 1.207697 0.028969 -15498.828982 -50518.680231 49913.559131
-69.064595 -22.366178 29.753496 944.737386 18765.039068 -9944.991912 61.256533 -42.479060 -30.883384 -11150.960708 -13079.214219 -6261.566680
39.923343 -1.685836 33.734708 -13140.397797 -18966.190849 -8285.806251 42.981627 -8.577653 -34.459851 -5296.102655 -17075.160250 -6509.076955
45.755516 -4.495280 9.836355 -3670.394124 -8444.503456 2224.948113 -14.023344 -7.020125 -5.497696 -62940.732642 -2778.919148 -20837.070795
-19.560453 -44.622028 13.890953 14072.916345 -16944.997486 -40765.535570 -34.917695 9.989099 32.032698 8618.481532 -29941.975611 31280.143099
80.713680 1.384497 22.926265 4981.556828 10199.555648 25909.627019 -34.796964 5.466114 48.572282 -34777.052904 -17997.299642 17362.151604
4.090818 1.677444 12.371672 21843.329781 -6.772605 -17612.021024 0.615773 1.497738 -13.374850 19408.233344 -12342.566241 -10017.882403
-76.340914 -31.363017 28.956650 25071.413936 32649.574399 8782.480822 7.512851 24.838059 15.893635 68662.243463 -99.338930 -36841.746097
23.360582 -31.390764 38.001567 -8450.172749 -5027.916070 15071.139537 -5.263196 13.353344 22.070059 35748.260415 -17982.685743 -38537.166795
19.873641 -4.079664 -5.116028 18791.454002 34948.315871 -11055.548956 17.562058 11.976774 -4.855864 -12520.261404 35375.168179 -12880.046230
8.525776 -11.985220 -24.975818 -15287.721213 -28385.660572 5432.365546 -15.502008 3.336762 -25.016712 -5650.953898 28647.409454 12304.029075
-34.309354 -2.518094 -23.998571 78.490787 -4932.482161 -57373.399978 10.728288 -20.403950 -75.302474 16997.825147 -16535.243542 -284.785002
16.643004 -5.110072 5.022489 17808.460724 -22652.937597 -12372.793123 -10.443415 -14.147147 2.663727 1720.190836 29716.929259 -21320.017653
13.198602 21.686354 27.627494 8256.980913 11781.132580 -31016.069282 -1.130229 -7.555486 36.587803 1359.493219 29941.698572 -7036.778497
19.203956 -33.549719 25.643712 45716.887048 16186.119656 16889.895978 -35.127700 -45.031146 -4.217832 15449.812422 -32706.481520 30141.891839
-8.529655 40.297337 -27.536584 -11721.810457 -7909.586616 23327.883838 -41.845668 -9.031648 31.958488 5356.456278 -11744.254393 15117.341255
-50.044203 8.416254 -38.798110 11454.012011 -18191.274009 -17661.575475 -0.109905 34.537736 14.762581 -23533.705975 -10618.448778 -50705.150687
-3.098063 -15.307492 1.772429 -20766.798500 -21555.322068 7296.004322 -11.137194 -2.044897 -1.850039 -40140.678808 15176.560878 -1055.787805
21.995355 -28.698371 -10.700241 19475.213499 -22438.035441 23698.140570 15.930278 1.056383 19.450019 24524.918372 5730.097086 42396.490067
44.712985 -25.038347 20.174346 23951.601181 5675.584500 -15859.967271 -14.445540 16.920429 -9.164496 -56392.622495 6971.463300 35233.589944
-6.381456 19.074636 -5.377407 2931.102210 16083.347314 14985.526893 -13.618893 1.216749 5.314871 39100.027325 8148.237560 2359.330328
-26.317106 12.239865 -24.453222 -18360.391989 -13374.188022 17399.855838 -0.514104 25.789659 -27.353392 -22429.563786 3408.157255 15825.496792
-37.369242 -27.032439 -4.681325 9027.474122 41425.884485 4367.857557 0.492212 24.603922 0.916682 53855.187572 42724.581616 -14111.366651
21.169911 35.483044 -2.922995 -8039.217157 -18949.014398 -2083.399371 -0.700231 -2.643428 -1.157080 -21837.079779 83070.202700 -18828.096553
-0.318175 16.677153 0.214572 11536.294811 -34207.051629 13191.295035 -7.328658 -15.374439 -2.570443 4053.460795 33270.541179 6691.841421
23.232581 -88.260014 -94.178727 -8879.373010 -9245.333948 -847.618695 96.245254 38.672306 80.407323 4904.460872 -8403.736350 -9531.297671
0.775213 -2.660711 26.653856 -13298.285233 21864.149564 3393.020836 4.141682 0.723675 -21.817180 31411.537447 1037.796013 20154.424936
13.231881 -1.792549 16.306401 -13759.766391 -11475.165054 -12701.257632 3.701708 -1.129218 11.298804 -1344.113588 -47271.500162 7394.647795
-18.004409 5.663735 0.791754 -8018.205242 -1053.515037 20122.622600 6.899302 13.830659 -3.763133 -15335.553325 -21410.849329 6499.866645
8.243392 -15.832059 -14.281123 40072.019152 691.915661 11568.576053 15.647331 -17.024662 -11.790086 11532.236104 28362.273219 -23859.411438
-17.212617 -5.207693 -34.392594 13196.905606 -3121.784966 -7916.355811 -13.829230 5.142416 -7.224950 -39073.101724 5674.257242 52502.157047
-23.370571 -24.814842 14.698137 8416.428175 -16876.376049 9653.732944 14.616546 23.721528 12.471159 -32819.755207 -11991.331566 -8169.868265
27.750623 -17.305163 -31.771420 35012.174887 21677.288399 12736.335371 -39.579073 1.069773 -23.410640 -20063.025348 -29964.996151 26565.756624
-14.927441 24.039504 -19.294457 -6240.232491 -7008.010152 -474.456277 19.578805 -15.886756 2.950748 -17686.828128 27356.626431 34005.758440
4.952749 -24.502636 4.449379 17529.957877 14844.595336 -17722.084055 23.720927 8.821526 6.908693 1598.909122 21801.700502 -5331.870723
41.433776 -12.029043 -19.035703 -53945.042286 6265.342789 41195.181592 138.007305 -5.808615 -38.770870 -9682.280363 -2413.421244 -7469.440872
68.388310 -47.890862 50.219176 20247.214928 1683.074131 3668.017578 -39.114624 32.917841 -18.119096 -51694.400228 15771.821371 6667.252950
-20.580117 -31.099744 -15.454163 19637.416630 -3583.361278 -1673.706642 1.770060 12.492129 7.007525 -59078.965250 -30257.396032 -6701.583183
11.512938 12.202827 -5.548739 -21575.734651 -50610.843439 24081.136455 -19.702704 -24.986781 -15.020535 -19931.597850 -9066.366533 -2929.638742
44.890337 -9.986263 2.970804 22320.766514 41419.797535 47563.753505 55.541678 46.816360 28.516017 -9558.262646 29433.151665 29231.333094
-23.409648 -1.408788 -12.996834 -11079.103318 -18953.111984 -9442.420700 -8.416736 12.599234 8.895788 -2887.323309 -46538.171494 8028.204895
28.892335 -37.576188 -23.517574 15039.537089 22363.307670 13670.352686 8.977011 -46.787984 24.867775 26441.067875 -2881.539486 11074.218303
-11.876604 -11.958801 12.981632 64846.638199 -1093.731387 -1259.570043 41.836366 -23.834342 -21.619307 16514.532650 9438.315165 -17010.063805
-1.484755 7.149503 -45.825899 -10346.437823 -24141.619734 -4808.150535 21.115632 -7.255009 4.679580 10344.647593 1646.446895 -68134.988473
